10,0.000466,0.00027655,0.000243125,0.000244616,0.000196934,0.000196934,0.000285445,0.000104846811839941
20,0.001026166,0.000893213,0.000869922,0.000794622,0.000831789,0.000794622,0.0008831424,8.83246554270097e-05
50,0.003054255,0.002876366,0.00363676,0.004520301,0.002487657,0.002487657,0.0033150678,0.000790753462819923
100,0.020253399,0.020075004,0.018044744,0.019860196,0.015892521,0.015892521,0.0188251728,0.00186297455855621
200,0.175576372,0.137303972,0.170088824,0.136512762,0.132410049,0.132410049,0.1503783958,0.0206730309189648
500,2.40819918,2.298685365,2.219719514,2.224804483,2.246086025,2.219719514,2.2794989134,0.0784432230478616
1000,23.403166235,22.535380927,22.750650076,22.760957771,22.623073956,22.535380927,22.814645793,0.342060959576669
2000,203.66272981,192.641584619,207.605343251,246.850032585,277.544792229,192.641584619,225.6608964988,35.5004064131301
