10,0.205854371,0.000502409,0.000418565,0.000422941,0.000413402,0.000413402,0.0415223376,0.0918644066719115
20,0.00105103,0.000993162,0.000893844,0.000896064,0.000997341,0.000893844,0.0009662882,6.90058884458421e-05
50,0.002782012,0.002671723,0.002626081,0.00264117,0.002594525,0.002594525,0.0026631022,7.2056022882893e-05
100,0.007634653,0.008244141,0.00983747,0.010192729,0.011374412,0.007634653,0.009456681,0.00151282008130263
200,0.038162097,0.045463281,0.037509962,0.035614366,0.038609552,0.035614366,0.0390718516,0.00375118147802666
500,0.584572743,0.612348166,0.632287833,0.591502561,0.606059076,0.584572743,0.6053540758,0.0186987289348452
1000,8.085351343,7.186748663,7.088848762,7.893568342,7.232888497,7.088848762,7.4974811214,0.457170866992218
2000,63.467762634,56.847578329,66.117350087,88.049414289,70.654557125,56.847578329,69.0273324928,11.7495817156666
