10,0.000145071,8.9563e-05,8.4758e-05,8.3265e-05,0.000109411,8.3265e-05,0.0001024136,2.60391263063875e-05
20,0.000279471,0.000256547,0.000256754,0.000275126,0.000267898,0.000256547,0.0002671592,1.04460892538787e-05
50,0.002102634,0.002057346,0.002094076,0.002543002,0.001559843,0.001559843,0.0020713802,0.000348491853326875
100,0.010609876,0.015200735,0.012510708,0.011457046,0.011115718,0.010609876,0.0121788166,0.00182721432488961
200,0.116939629,0.090496622,0.089859847,0.09096308,0.123479958,0.089859847,0.1023478272,0.0164734696929244
500,1.33052388,1.295116704,1.347572242,1.306469696,1.283705384,1.283705384,1.3126775812,0.0260884945449689
1000,17.114437698,16.329119229,16.258570369,15.981879796,16.05500311,15.981879796,16.3478020404,0.451572771742425
2000,155.6474313,152.738421175,159.046410002,153.651079236,154.629619653,152.738421175,155.1425922732,2.43733696999954
